,Row.names,baseMean_all_samples,log2FoldChange,lfcSE,pvalue,padj,external_gene_name,gene_biotype,percentage_gene_gc_content,entrezgene_id,baseMean_selected_samples
16763,ENSMUSG00000070737,66.1197359779026,0.526482400167334,0.453788197045941,0.194506524992646,0.338465616255395,Tmem35b,protein_coding,47.98,100039968,48.4322504529916
16764,ENSMUSG00000070738,1962.66243384223,-0.543245291366331,0.286413910703099,0.047149333113184,0.113357856109958,Dgkd,protein_coding,45.41,227333,1987.54161513473
16765,ENSMUSG00000070777,13.7989939524548,0.377956403375473,0.658232244570811,0.4575993953539,0.615817822556948,Ceacam20,protein_coding,45.44,71601,10.5377369717791
16766,ENSMUSG00000070778,1.39171900472838,0.273618680118095,0.982347893461216,0.479419253543055,NA,Rpl7a-ps8,processed_pseudogene,52.06,NA,2.01448673644601
16767,ENSMUSG00000070780,719.724222491251,-0.729543835550366,0.259785501866173,0.00354960021484816,0.013366531361189,Rbm47,protein_coding,44.85,245945,748.063705265687
16768,ENSMUSG00000070798,0.311827688598648,0.0503876996078911,0.989678699252298,0.862963548930041,NA,Psg25,protein_coding,46.35,114868,0.561289839477567
16769,ENSMUSG00000070802,314.021127935542,-0.812474945459371,0.331987200122454,0.00929331882904994,0.0301074060865469,Pnmal2,protein_coding,57.37,434128,211.895381766697
16770,ENSMUSG00000070803,434.41761303091,1.28464778268622,0.615899408308117,0.0130166156023376,0.0401084269915404,Cited4,protein_coding,66.37,56222,748.236010684797
16771,ENSMUSG00000070806,1.33373828998981,0.336106078924262,1.07361505284869,0.251850655799691,NA,Zmynd12,protein_coding,46.08,332934,2.40072892198165
16772,ENSMUSG00000070808,1693.0558160139,0.606017136148579,0.241638550722034,0.00974944374605551,0.0313473471520632,Bicra,protein_coding,49.54,243842,1572.92137009477
16773,ENSMUSG00000070814,752.083870341704,-0.37814548002375,0.358775498275939,0.257716062798193,0.415005122900387,Zswim9,protein_coding,45.53,321008,617.65967473672
16774,ENSMUSG00000070815,327.753451582781,1.13151364681722,0.365100811619525,0.000883231296795875,0.00397648437633233,Vmn1r87,protein_coding,41.88,171261,268.977657727192
16775,ENSMUSG00000070816,91.60486965998,0.0586566965808469,0.517778606269719,0.894768053826672,0.94067051836252,Vmn1r86,protein_coding,39.29,100312473,53.0115216036341
16776,ENSMUSG00000070817,6.23052979716702,0.428617753655283,0.87933754245562,0.408193521226152,0.571377841114281,Vmn1r85,protein_coding,42.21,252909,6.16481817551807
16777,ENSMUSG00000070822,329.615368049016,-0.723945628976195,0.269151062833046,0.00506336665220228,0.0180342037782694,Zscan18,protein_coding,44.63,232875,214.682537790979
16778,ENSMUSG00000070834,0.220634570083742,0.151318140676993,1.02322644907218,0.772586223557425,NA,Gm13015,processed_pseudogene,59.8,NA,0.212541249664625
16779,ENSMUSG00000070837,1.07811839245208,-0.0168070592949464,1.01705102449814,0.995100418711501,NA,Aurkc,protein_coding,46.97,20871,0
16780,ENSMUSG00000070841,0.177117708053854,0.18986644662044,1.03437369662335,0.66217401097589,NA,Vmn2r34,protein_coding,36.11,100042636,0.318811874496938
16781,ENSMUSG00000070844,0.420612430497639,0.21652234808891,1.04635427939684,0.451213998473775,NA,Vmn2r42,protein_coding,35.77,22310,0.757102374895751
16782,ENSMUSG00000070847,9.4138566998102,0.254347553583466,0.840746160235347,0.606640850732991,0.743639115806303,Vmn2r30,protein_coding,36.54,22306,4.40284578880195
16783,ENSMUSG00000070853,15.5101936744682,0.917251594351066,1.17903360875988,0.113570094377052,0.225913332381878,Olfr1150-ps1,protein_coding,31.68,NA,13.3268606587791
16784,ENSMUSG00000070855,222.579097121626,0.498659332470532,0.398836207091818,0.172427601771557,0.310069250561251,Olfr1116,protein_coding,35.6,257875,163.679573225309
16785,ENSMUSG00000070858,435.816497488492,-0.266952196917914,0.348635862337602,0.418785098902473,0.580904618545396,Gm1673,protein_coding,60.85,381633,278.842640263179
16786,ENSMUSG00000070867,298.693948240374,1.22419380143935,0.284891588915272,8.15342618155811e-06,5.84874132088863e-05,Trabd2b,protein_coding,46.8,666048,438.473552508466
16787,ENSMUSG00000070871,860.000401206331,-0.203910694347385,0.233955949596486,0.368620564323177,0.531707588238053,Ccnyl1,protein_coding,40.42,227210,973.746543724312
16788,ENSMUSG00000070877,4.38848742756528,-0.14727429710075,0.965230983788026,0.670487859854402,0.792449515491589,Ldlrad1,protein_coding,53.15,546840,3.14333488124588
16789,ENSMUSG00000070880,263.594691125138,1.96257529694295,0.823496162274908,0.00254450043488252,0.0100094917769551,Gad1,protein_coding,46.88,14415,60.52302656364
16790,ENSMUSG00000070883,169.901031674202,1.5722061646869,0.435735122713836,8.60506446066589e-05,0.000491939326230058,Ccdc173,protein_coding,41.41,75051,110.691286128519
16791,ENSMUSG00000070891,2.70259650371327,0.382153847951534,1.07131815037065,0.258829201895244,NA,Gm12689,protein_coding,50.63,NA,1.12013585050655
16792,ENSMUSG00000070896,0.224333987846695,-0.156301429715101,1.02670681823895,0.78201680148344,NA,Rpl23a-ps1,processed_pseudogene,48.82,NA,0.209759052859678
16793,ENSMUSG00000070908,5.41302761720143,0.448785072859716,1.10351159865802,0.186319315144482,0.328188623404485,Gm13288,protein_coding,51.02,668208,4.00748742585794
16794,ENSMUSG00000070923,7587.52808520346,-0.363614720254833,0.202138692039612,0.0631858350548863,0.142919047623225,Klhl9,protein_coding,42.21,242521,6873.25585320157
16795,ENSMUSG00000070933,0.910185335322224,0.121352482973534,1.0155371103785,0.882686416937024,NA,Speer4d,protein_coding,44.72,360220,0.106270624832313
16796,ENSMUSG00000070934,2511.45216470332,-0.353085620086659,0.146811173364526,0.0149305124757275,0.044908601229671,Rraga,protein_coding,48.7,68441,2493.59102840426
16797,ENSMUSG00000070939,1268.60523132427,0.0560937443342816,0.266356081932053,0.825838972608601,0.898493284585806,Tgfbrap1,protein_coding,44.96,73122,1217.24039507953
16798,ENSMUSG00000070942,288.718932770498,0.791680345049894,0.408354237037387,0.0344547768582577,0.0885361793284896,Il1rl2,protein_coding,43.06,107527,456.857356946214
16799,ENSMUSG00000070953,416.532220484934,-0.424548912291685,0.396062194234454,0.243268419222932,0.39871336640597,Rabepk,protein_coding,45.83,227746,441.317457202774
16800,ENSMUSG00000070960,125.151584690952,-0.828085401720037,0.380393032035248,0.0186766507542944,0.0538793430972235,Gm19680,processed_pseudogene,52.21,NA,124.731129470574
16801,ENSMUSG00000070972,395.936176501529,-0.551426238887725,0.274617008344383,0.0362066729916425,0.0920361232010085,Dnajc25,protein_coding,43.62,72429,415.229535534165
16802,ENSMUSG00000070979,2.53817794648946,0.0638105953268971,0.993722563353339,0.770315612766367,NA,Actl7a,protein_coding,53.73,11470,1.07789331889062
16803,ENSMUSG00000070980,5.93181980983503,0.140575815902699,0.935478487252174,0.722476614096662,0.831064740878057,Actl7b,protein_coding,58.58,11471,4.36090103337525
16804,ENSMUSG00000070983,0.598066327840937,0.190319143193402,1.03861329098955,0.448356694835323,NA,Olfr270,protein_coding,40.2,258600,0.76388553373892
16805,ENSMUSG00000070985,91.8236941355657,0.094834501928268,0.585948201390077,0.842712557919475,0.908371424312428,Acnat1,protein_coding,40.92,230161,39.3454266025688
16806,ENSMUSG00000070990,205.696811626197,6.75543222418913,0.446734190378653,1.12593555600245e-52,3.7103628789478e-50,Foxe1,protein_coding,62.8,NA,331.992091293812
16807,ENSMUSG00000070999,0.498289055193067,0.220763205502497,1.04842653123219,0.413598400657096,NA,Ccin,protein_coding,53.17,442829,0.896920299347521
16808,ENSMUSG00000071001,1.26215861193288,-0.126975657831087,1.01072332181646,0.524620853901575,NA,Hrct1,protein_coding,55.99,100039781,2.27188550147918
16809,ENSMUSG00000071005,0.481555896091084,0.219629715702317,1.04789116409955,0.421977852209596,NA,Ccl19,protein_coding,52.31,24047,0.866800612963952
16810,ENSMUSG00000071014,862.936542089544,-0.818156817491464,0.248194070903154,0.000623997383022147,0.00291928043977892,Ndufb6,protein_coding,41.75,230075,932.461909316827
16811,ENSMUSG00000071019,116.808977527736,2.44571264972384,0.547508172019002,1.21850958915396e-06,1.01757984465674e-05,Sdr16c6,protein_coding,37.6,242286,210.256159549925
16812,ENSMUSG00000071035,0.403010129635118,-0.006484913249865,0.989300207859376,0.995090447403761,NA,Gm5499,processed_pseudogene,49.83,NA,0.418739679112514
16813,ENSMUSG00000071036,3.2118308349351,0.14752442994337,1.00562384585802,NA,NA,Gm10309,protein_coding,47.53,NA,3.54389330982326
16814,ENSMUSG00000071037,174.494663154421,-0.0151666049762841,0.306931219474463,0.957453625404796,0.978985566006103,Camkmt,protein_coding,42.9,73582,143.538091328707
16815,ENSMUSG00000071041,1.25314563093382,-0.196930679684812,1.04634701734281,0.28249124252124,NA,Impdh2-ps,processed_pseudogene,51.46,NA,1.84923161305629
16816,ENSMUSG00000071042,57.772831721039,2.23175746156092,0.876920350847117,0.00127158661869377,0.00549260989834084,Rasgrp3,protein_coding,41.83,240168,81.7177510941637
16817,ENSMUSG00000071047,0.118078472035903,0.173151697431119,1.02810575977446,0.772583971090361,NA,Ces1a,protein_coding,43.89,244595,0.212541249664625
16818,ENSMUSG00000071052,3.66672503194692,0.00905496127918084,0.859987422146802,0.98540125492508,0.994583353880203,Rpl7a-ps5,processed_pseudogene,54.67,NA,2.89666123140605
16819,ENSMUSG00000071054,5395.13301761188,-0.342431062217494,0.169631648680329,0.0376255545848347,0.0950132970550118,Safb,protein_coding,50.8,224903,4951.31035545185
16820,ENSMUSG00000071064,2762.70209320767,0.510593340283336,0.131847039038339,9.44663416723403e-05,0.000536552503255544,Zfp827,protein_coding,46.08,622675,2230.64529607318
16821,ENSMUSG00000071065,1.36780999336095,0.107354246704002,1.01355401089916,0.882692360478599,NA,Olfr806,protein_coding,33.55,258546,0.112874625367094
16822,ENSMUSG00000071068,0.341241101307776,-0.179873607016478,1.03686082285187,0.545624965208202,NA,Treml2,protein_coding,50.06,328833,0.512007797610431
16823,ENSMUSG00000071072,10033.5707575174,-0.992215740040266,0.147083379648234,7.42463830547721e-12,1.32864227169152e-10,Ptges3,protein_coding,42.5,56351,11596.549571941
16824,ENSMUSG00000071073,52.8772902833158,-0.438103176386168,0.427145901707728,0.257874216230053,0.415013865194243,Lrrc73,protein_coding,57.54,224813,59.3566076890815
16825,ENSMUSG00000071074,1030.09378656027,-0.187008743958417,0.239497289907232,0.419616294729752,0.581502986987773,Yipf3,protein_coding,55.25,28064,1038.43881961582
16826,ENSMUSG00000071076,6312.64293983673,0.409125559526162,0.23626566319063,0.0758837673745328,0.165265960075062,Jund,protein_coding,67.19,16478,7521.42298432235
16827,ENSMUSG00000071078,495.529433699877,-1.2752140880962,0.230560399068694,1.30632100749054e-08,1.50247314378082e-07,Nr2c2ap,protein_coding,54.65,75692,615.441493952107
16828,ENSMUSG00000071102,1.2180326375203,0.202239409879981,0.945407487811229,0.611296727708893,NA,Gm10313,processed_pseudogene,53.09,NA,0.899927602332356
16829,ENSMUSG00000071103,87.5912483420622,1.09827161171095,0.480151685397708,0.0101157772116136,0.0323153017701904,1700029J07Rik,protein_coding,40.88,69479,87.0287352596256
16830,ENSMUSG00000071104,0.624173806156466,-0.0161383320690412,1.01713918129658,0.995099134884545,NA,Ccdc110,protein_coding,44.84,212392,0
16831,ENSMUSG00000071112,14.6452714781872,0.00620001821976747,0.812472050425811,0.997004846091219,0.998360282556078,Spx,protein_coding,43.9,319552,18.2533334050413
16832,ENSMUSG00000071113,12.3278805828023,1.90784350269489,2.29328990620431,0.0177468118853592,0.0517563817005074,Mboat4,protein_coding,46.55,234155,17.5610648343189
16833,ENSMUSG00000071141,34.1098110817305,0.150991584763144,1.02812788218514,NA,NA,Rpl36a-ps3,processed_pseudogene,49.53,NA,0.564373126835469
16834,ENSMUSG00000071151,0.438956876427586,0.217498827885939,1.04682821292024,0.442206062201714,NA,Gm4799,processed_pseudogene,62.86,NA,0.790122377569656
16835,ENSMUSG00000071172,14769.5942541971,-0.093689199106561,0.218943378727626,0.658732587808473,0.784497598752117,Srsf3,protein_coding,40.77,20383,16460.9349167096
16836,ENSMUSG00000071176,1780.11913451949,0.134659891771461,0.169817598019982,0.424302182358579,0.585426373891119,Arhgef10,protein_coding,50.55,234094,1875.28592950734
16837,ENSMUSG00000071178,0.529760818169641,0.0489259335556021,0.987571089134473,0.89558857054161,NA,Serpina1b,protein_coding,46.06,20701,0.953569472705353
16838,ENSMUSG00000071180,980.613360504506,0.0984777161715469,0.211906033673822,0.63975989347821,0.770372657501162,Smim15,protein_coding,40.45,75616,1162.21698580001
16839,ENSMUSG00000071192,50.2917623587119,0.490585198364413,0.617115580811665,0.322969452858379,0.484849136224864,Wfikkn1,protein_coding,57.35,215001,37.7438150010708
16840,ENSMUSG00000071195,191.963595053835,7.0741744423516,2.82519814908125,0.000145862117148098,0.000792770078265959,Gm10318,protein_coding,61.4,622629,337.438015501292
16841,ENSMUSG00000071202,17.1128131923709,0.362231853376497,0.881612362856546,0.471659871606062,0.628538491514983,Ccdc78,protein_coding,53.99,381077,15.1288230455505
16842,ENSMUSG00000071203,34.0878692720999,0.452410524205458,0.701836446612509,0.391779643022147,0.554940795893063,Naip5,protein_coding,43.51,17951,43.4996659563607
16843,ENSMUSG00000071207,1.07058852174224,0.163241310343107,1.01963671839126,0.48474767353449,NA,Gm8587,processed_pseudogene,54.92,NA,1.62117664464687
16844,ENSMUSG00000071226,2043.18105828888,1.27471701245028,0.201327060993881,9.52965633825366e-11,1.48208692409293e-09,Cecr2,protein_coding,41.41,330409,1256.93060946246
16845,ENSMUSG00000071229,1.08898205511066,0.149975774479887,1.01278530680544,0.541735957673551,NA,Timm8a2,protein_coding,45.58,223262,1.87222869404294
16846,ENSMUSG00000071230,10.3398670305962,-5.60879507362918,1.6431995765756,2.40088879624628e-05,0.000155614101703903,Npw,protein_coding,58.33,381073,18.6117606550731
16847,ENSMUSG00000071234,9.04681137269411,7.74842769945005,3.34125760645528,0.000187308868355352,0.000993119925682537,Syndig1l,protein_coding,49.97,627191,13.704251377113
16848,ENSMUSG00000071235,0.17037697457261,-0.0145570364456561,1.01735346270386,0.995096083764488,NA,Vrtn,protein_coding,49.98,432677,0
16849,ENSMUSG00000071237,2.42858292038606,-0.197483502291994,1.04675652351599,0.266987277277159,NA,Gemin6-ps,processed_pseudogene,47.31,NA,2.03447375160361
16850,ENSMUSG00000071252,335.457722674941,0.603590820122015,0.273778110586522,0.0218238139880461,0.0612503750611004,2210408I21Rik,protein_coding,38.37,72371,344.673048614168
16851,ENSMUSG00000071253,311.021114781167,-0.485856994125961,0.237474480441354,0.0344613045485308,0.088540597454534,Slc25a16,protein_coding,43.46,73132,359.066072410858
16852,ENSMUSG00000071256,343.261200247244,-0.63652175192385,0.194212889359056,0.000803545413233993,0.00365308223670108,Zfp213,protein_coding,50.82,449521,346.706053876436
16853,ENSMUSG00000071262,1.08436738489755,0.0409588208418972,0.986371905244092,0.911374755548663,NA,Zfp957,protein_coding,45.72,105590,1.84972376089908
16854,ENSMUSG00000071265,4.81306355500231,1.30881451169376,2.59108091097097,0.0130798627529875,0.0402830896025275,1700086L19Rik,transcribed_unitary_pseudogene,43.49,NA,5.08296355610975
16855,ENSMUSG00000071266,484.571002421361,0.875808532976829,0.202595381070835,9.69253838768841e-06,6.82778890095235e-05,Zfp946,protein_coding,37.42,74149,444.700101446552
16856,ENSMUSG00000071267,767.580270411465,0.490383365778183,0.23533888557941,0.0318496980437033,0.0830473434971328,Zfp942,protein_coding,38.12,73233,600.483623567525
16857,ENSMUSG00000071281,959.046166107244,0.614791001225327,0.17270425589854,0.000299641777264409,0.00151149478911501,Zfp65,protein_coding,39.97,235907,875.358993494489
16858,ENSMUSG00000071291,373.985768374422,-0.0481538489704736,0.288045851748351,0.859546124466182,0.917812834788071,Zfp58,protein_coding,41.01,238693,325.596225274193
16859,ENSMUSG00000071302,1344.12545663346,0.423350695812438,0.21731061428401,0.0462170171885371,0.111611823542259,2610044O15Rik8,protein_coding,39.97,72139,1337.40501462285
16860,ENSMUSG00000071303,6.9950174300875,-0.144931441785815,0.77383169692021,0.772561403469664,0.864221230999963,Rps8-ps1,processed_pseudogene,52.08,NA,6.75775648743782
16861,ENSMUSG00000071311,0.185554969480238,-0.168291724993489,1.03142588939039,0.655632358934763,NA,Gpr31b,protein_coding,54.33,436440,0.333998945064429
16862,ENSMUSG00000071317,23.4275511887436,0.176377496381477,0.68452148414354,0.721945895385102,0.830661816897105,Bves,protein_coding,44.55,23828,15.0829101999346
16863,ENSMUSG00000071322,1.16883872135717,0.214854556113857,1.0482629208028,0.303773529862013,NA,Tcp10a,protein_coding,47.11,21461,1.60641871303612
16864,ENSMUSG00000071324,50.0241842599336,0.762478107875315,0.77941419812692,0.172094673090038,0.309590940926697,Armc2,protein_coding,45.65,213402,54.8073787347731
16865,ENSMUSG00000071332,5.08877357595878,-0.454742545310885,1.12689538500278,0.15095406306563,0.281189300872702,E230015B07Rik,transcribed_unprocessed_pseudogene,48.85,320001,3.87551598941883
16866,ENSMUSG00000071335,3.83313421416703,0.127388775960721,0.973377800258626,0.696019971731868,0.812391078593818,Mfsd4b3-ps,transcribed_unprocessed_pseudogene,41.45,100041085,4.38603067908692
16867,ENSMUSG00000071337,5003.74556902126,0.250540211995695,0.202950682263072,0.20873722739589,0.356689616301774,Tia1,protein_coding,39.77,21841,4101.53791006597
16868,ENSMUSG00000071340,0.618227997019424,0.225185115452048,1.05060245429835,0.371159341125636,NA,Trappc3l,protein_coding,39.69,692132,1.11281039463496
16869,ENSMUSG00000071341,15.9502133314586,-0.474018044367659,1.10696894780335,0.189346696536807,0.331775627560069,Egr4,protein_coding,68.29,13656,24.7681452745228
16870,ENSMUSG00000071342,6.86536222494873,0.272784607601131,0.882274990801537,0.575840707301777,0.718911432645697,Lsmem1,protein_coding,42.15,380755,8.95597467979655
16871,ENSMUSG00000071343,1.85457667898434,0.125263851730866,0.885592738172361,0.788301283638866,NA,Gm10327,processed_pseudogene,55.09,NA,2.75033012755825
16872,ENSMUSG00000071347,0.697320036427884,-0.0810122961229207,0.996433831070182,0.696138890218029,NA,C1qtnf9,protein_coding,46.58,239126,1.25517606557019
16873,ENSMUSG00000071350,412.402308188405,0.220633996847178,0.349242663385707,0.501388568515129,0.655582553478491,Setdb2,protein_coding,38.77,239122,368.363929000609
16874,ENSMUSG00000071359,894.091388252754,0.274018453545872,0.245842106750597,0.254040572482757,0.410629668176496,Tbpl1,protein_coding,42.87,237336,786.932475146622
16875,ENSMUSG00000071361,0.700113312391428,0.227371291156249,1.05175126935798,0.346681714155091,NA,Mcpt9,protein_coding,45.93,17232,1.26020396230457
16876,ENSMUSG00000071362,206.786058865136,-0.643004910752718,0.406392039662454,0.0829561508089607,0.177375123199745,Gm10330,processed_pseudogene,34.07,NA,168.746848210857
16877,ENSMUSG00000071369,988.279702154836,0.653394402008175,0.323858545082709,0.0316435509460342,0.0826385402241206,Map3k5,protein_coding,43.75,26408,1276.17087687355
16878,ENSMUSG00000071379,1302.81284814713,1.9795449298202,0.143528518074487,6.17868962846643e-44,1.11543520410373e-41,Hpcal1,protein_coding,49.06,53602,1020.34861215357
16879,ENSMUSG00000071392,9.91793100819522,5.27432016933477,3.5449729318327,0.00357709568578328,0.0134487330265148,Ect2l,protein_coding,43.48,100045792,5.18758030635069
16880,ENSMUSG00000071398,44.756740725712,1.69213841134127,0.798343145719559,0.00621258854044816,0.0214551022850361,2410004P03Rik,protein_coding,50.36,73667,35.5648792102402
16881,ENSMUSG00000071414,0.537010951832502,-0.015944287883469,1.01716291461641,0.99509878443026,NA,Gm6736,processed_pseudogene,53.8,NA,0
16882,ENSMUSG00000071415,13254.6680501358,0.277980712266145,0.388901539312007,0.433112191934522,0.593755799752999,Rpl23,protein_coding,46.87,65019,11558.9259277994
16883,ENSMUSG00000071419,1.82219815436997,-0.19338743072312,0.837786052017809,0.686163849368458,NA,Rps15-ps2,processed_pseudogene,58.68,NA,2.89033917094743
16884,ENSMUSG00000071424,3.96801090357975,0.194683146927359,1.00554035099435,0.497741677149299,0.652538852082746,Grid2,protein_coding,37.44,14804,4.68247448323251
16885,ENSMUSG00000071428,1.76728851811711,0.303622677703515,1.04178562418153,0.287049816924223,NA,Vmn1r27,protein_coding,35.32,171206,1.86955734013922
16886,ENSMUSG00000071451,300.073507276643,-0.808191922519934,0.268769152395958,0.00175714235808096,0.00727413066933343,Psmg4,protein_coding,45.9,69666,317.119903528311
16887,ENSMUSG00000071454,2002.83908097745,0.195785121870361,0.189348652156366,0.299780332344385,0.461551424731563,Dtnb,protein_coding,42.96,13528,1889.20510018577
16888,ENSMUSG00000071470,87819.7799353261,0.396004716938448,0.379675602091659,0.263968108796731,0.421771069233608,Ccnb1ip1,protein_coding,42.32,239083,124670.21717616
16889,ENSMUSG00000071471,6.30446060330078,6.82372515770253,4.27044896644531,0.00337301112831686,0.012785063269736,Krtap26-1,protein_coding,50.05,69533,11.3480290859414
16890,ENSMUSG00000071475,1.50447408356189,0.023098874948004,0.941850950244715,0.965528953605454,NA,Rpl21-ps5,processed_pseudogene,49.17,NA,2.50485887480816
16891,ENSMUSG00000071477,1246.80865966371,-0.419964673510982,0.170126402275107,0.0124375219015811,0.0385953030494967,Zfp777,protein_coding,47.05,72306,1337.9583917931
16892,ENSMUSG00000071478,9381.77318643651,-0.388758763897602,0.244925271507182,0.0995456677154534,0.204625354466662,H2ac7,protein_coding,59.44,319165,14314.7004698928
16893,ENSMUSG00000071489,0.522168473237563,0.190966019616494,1.03727972959135,0.532727229264126,NA,Ptgdr,protein_coding,44.11,19214,0.531353124161563
16894,ENSMUSG00000071491,26.7659118875873,0.699248560640704,0.763032070677938,0.2029152354219,0.349269129282002,Vmn1r209,protein_coding,38.07,432736,13.9266388107118
16895,ENSMUSG00000071493,8.80715438110103,-0.151401387655622,0.876219636134221,0.738839947417402,0.841716340339194,Vmn1r208,protein_coding,40.93,171252,7.94959303285614
16896,ENSMUSG00000071494,0.236156944071806,0.19996985810799,1.03866770339232,0.58774643672965,NA,Olfr455,protein_coding,42.65,546896,0.425082499329251
16897,ENSMUSG00000071497,3234.47436242459,-0.564404106366921,0.166493068284377,0.000556541306388179,0.00263313248094346,Nutf2-ps1,protein_coding,47.61,NA,3954.60203119636
16898,ENSMUSG00000071506,83.6041625140294,2.23225795896663,0.712969820436936,0.000237451436628076,0.00122698573349227,Tmem139,protein_coding,50.17,109218,74.6093197211329
16899,ENSMUSG00000071516,5385.01907542935,-0.7837311493161,0.255596155644374,0.00141566310562737,0.00602171874036093,H2ac13,protein_coding,69.97,319191,7634.67909244167
16900,ENSMUSG00000071528,4120.73268263693,0.150492682930751,0.30806716349577,0.60472553450567,0.742036760723034,Atp5md,protein_coding,43.07,102639577,4643.85434667311
16901,ENSMUSG00000071528,4120.73268263693,0.150492682930751,0.30806716349577,0.60472553450567,0.742036760723034,Atp5md,protein_coding,43.07,66477,4643.85434667311
16902,ENSMUSG00000071531,234.554359123651,0.893326446230848,0.792897713137328,0.116060764636341,0.229627476094722,Gprin2,protein_coding,52.28,432839,192.536581630489
16903,ENSMUSG00000071532,1434.55595317998,0.455342942839243,1.07236592289097,0.271447803788399,0.429751513967808,Gm10335,processed_pseudogene,51.28,NA,2553.4400942818
16904,ENSMUSG00000071533,3847.30688778469,-0.278843998352155,0.258450657178218,0.263123582205458,0.420769226463856,Pcnp,protein_coding,41.39,76302,2983.82912773415
16905,ENSMUSG00000071537,157.971930811247,3.34922767721815,1.48526003738855,0.00115181996823013,0.00503791280166025,Klrg2,protein_coding,50.36,74253,264.302397307711
16906,ENSMUSG00000071540,1.28676052037584,-0.0744805748087065,0.993687727700772,0.743325280210194,NA,3425401B19Rik,protein_coding,49.64,100504518,1.09131038201598
16907,ENSMUSG00000071547,3467.63866948097,0.813478152569252,0.223095267645633,0.000183123249726151,0.000973450207984222,Nt5dc2,protein_coding,57.82,70021,5377.84014335751
16908,ENSMUSG00000071550,12.8563441940851,5.69914867179105,2.72042973991923,0.000987740520170427,0.00439119749456297,Cfap44,protein_coding,42.23,212517,16.785594066034
16909,ENSMUSG00000071551,4.2513851070995,1.87578806186988,1.27966425041551,0.0182870107349086,0.0530211015072598,Akr1c19,protein_coding,38.03,432720,4.08953005573184
16910,ENSMUSG00000071552,1.68194514382874,0.522519116871159,1.18238428729512,0.096162078304379,NA,Tigit,protein_coding,43.49,100043314,2.63591752426489
16911,ENSMUSG00000071553,489.617395494171,4.63037852755527,0.644848728273029,3.24048467777891e-14,7.81024670898179e-13,Cpa2,protein_coding,44.54,232680,207.153712979659
16912,ENSMUSG00000071561,1963.23094923254,4.55776045422211,0.741939090985197,6.65321495996356e-11,1.05887899976464e-09,Cstdc5,protein_coding,40.23,100034684,3520.18855000714
16913,ENSMUSG00000071562,138.17195076934,4.14130334877265,1.01911398463371,3.36877834718587e-06,2.60095113144992e-05,Stfa1,protein_coding,39.83,20861,248.357580635236
16914,ENSMUSG00000071568,8.57396788925386,-0.327496702572118,0.957423210265901,0.444265741396758,0.603786948267762,Gm5874,processed_pseudogene,49.02,NA,7.20909579151809
16915,ENSMUSG00000071573,110.703008577765,0.845895920831647,0.355847171737127,0.0109689808261175,0.0346573117591159,Rnls,polymorphic_pseudogene,39.01,67795,123.697900670087
16916,ENSMUSG00000071586,2.33852372473339,0.309801489087749,1.08262208945059,0.194834465030401,NA,Gm10337,protein_coding,47.27,NA,1.83375905707277
16917,ENSMUSG00000071604,147.365225605326,0.482897514319134,0.441434938936369,0.226483063945851,0.377998653086097,Fam189a2,protein_coding,45.18,381217,205.788233710078
16918,ENSMUSG00000071613,27.7416226938616,-0.0121699002704118,0.885255032860224,0.973647863713317,0.988378946214369,Gm10340,protein_coding,42.87,NA,19.1891560773168
16919,ENSMUSG00000071632,543.023911285372,0.387332965343592,0.347169961923909,0.234828203283623,0.388499386040076,2510002D24Rik,protein_coding,49.43,72307,495.446385864594
16920,ENSMUSG00000071636,150.469099289106,1.20224509960207,0.323002762890387,8.65611261689755e-05,0.000494550597975648,Rimbp3,protein_coding,55.84,239731,70.1538573031064
16921,ENSMUSG00000071637,235.046021304902,-1.51591009273715,0.372105426958906,1.40951935412182e-05,9.60580658282725e-05,Cebpd,protein_coding,51.6,12609,355.294009546302
16922,ENSMUSG00000071644,19237.0674927141,-0.675544672870671,0.13716427229461,6.45649804140122e-07,5.66412362717304e-06,Eef1g,protein_coding,46.09,67160,20152.1959051179
16923,ENSMUSG00000071645,1162.46265462159,-0.645953454616523,0.12156001147283,8.46880047417185e-08,8.55897321248082e-07,Tut1,protein_coding,46.36,70044,1165.96808506952
16924,ENSMUSG00000071646,7492.57063180924,0.00271013099621391,0.1012243636348,0.948192400197383,0.973292409152709,Mta2,protein_coding,50.21,23942,6963.34273185778
16925,ENSMUSG00000071647,775.124874495307,0.461178621663172,0.214135735300093,0.0301295733239216,0.0793713824301419,Eml3,protein_coding,51.65,225898,791.47662706488
16926,ENSMUSG00000071648,74.1087932612386,1.33859840247504,0.319530674666488,1.0760931602054e-05,7.49156122949798e-05,Rom1,protein_coding,54.58,19881,64.3036428235883
16927,ENSMUSG00000071649,893.219354007718,0.418561114384997,0.173827085777109,0.0141051354452896,0.0429238083109507,B3gat3,protein_coding,48.03,72727,803.160882523509
16928,ENSMUSG00000071650,6795.66081461115,-0.467941789813425,0.143136749861326,0.00094956042461358,0.00423883773547502,Ganab,protein_coding,45.79,14376,6487.90825133427
16929,ENSMUSG00000071652,1689.72121154,-0.704556084626061,0.213863801154894,0.00071257539703445,0.00329351489984748,Ints5,protein_coding,52.78,109077,1846.55143455131
16930,ENSMUSG00000071653,732.00381151533,-0.0307998324440495,0.302314631007156,0.918549009702121,0.955440403584413,1810009A15Rik,protein_coding,47.31,66276,830.050570726752
