"Ensembl_gene_ID","baseMean_all_samples","log2FoldChange","lfcSE","pvalue","padj","external_gene_name","gene_biotype","percentage_gene_gc_content","entrezgene_id","baseMean_selected_samples"
"ENSMUSG00000098348",0.168635673541943,-0.157548158446932,1.0265714188446,0.743687048702334,NA,"Btg1c","protein_coding",48.94,194735,0.252420727149191
"ENSMUSG00000098354",24.7485977409276,-0.807010018784369,0.995386223952209,0.166275297403767,0.273520933213594,"Rpap3-ps2","processed_pseudogene",42.11,NA,12.9058439858458
"ENSMUSG00000098374",1168.7672100086,-0.863430289720226,0.400191891665027,0.0186100646055176,0.0467622983616016,"Gm28043","protein_coding",47.4,NA,1246.67543099418
"ENSMUSG00000098387",117.133051793237,-0.0628156508484074,0.706060510831523,0.895594281387904,0.945015935904926,"Pet117","protein_coding",43.67,100048644,124.505037818218
"ENSMUSG00000098404",435.479127670464,0.712668343465402,0.636054481513362,0.159689349052521,0.26524622708399,"Mrip-ps","unprocessed_pseudogene",55.21,NA,341.542090503085
"ENSMUSG00000098412",0.81013732531823,0.127149546230355,1.01480574882701,0.566625470709545,NA,"Gm7870","processed_pseudogene",45.13,NA,0.889131682055345
"ENSMUSG00000098456",2.72648666301754,0.361998528856136,1.10748473882138,0.0996774522879803,NA,"Gm12117","processed_pseudogene",50.82,NA,2.52808393385424
"ENSMUSG00000098468",0.177117708053854,-0.0154481397306442,1.01661739199066,0.982556878562398,NA,"Gm27186","processed_pseudogene",43,NA,0
"ENSMUSG00000098470",1.81533219877793,0.171622754000739,1.03596908703192,0.338418423633158,NA,"C1rb","protein_coding",48.23,667277,1.46160395192677
"ENSMUSG00000098488",353.951370023061,-2.15024833415175,0.619574440414601,9.02101027925071e-05,0.000455228509953748,"Pla2g4b","protein_coding",55.39,211429,146.943895516751
"ENSMUSG00000098492",24.8960869737828,-1.50304177926372,0.945356262572234,0.0243578894720798,0.0587617524858039,"Gm19353","processed_pseudogene",53.48,NA,35.0533168530496
"ENSMUSG00000098505",221.667834752637,-1.18723119900588,0.438574214586031,0.0029409161603277,0.0096669100635977,"Gm14496","protein_coding",36.97,672125,187.508332290167
"ENSMUSG00000098506",1.26841341870132,0.129837014282756,0.972356891249181,0.692411581173556,NA,"Phf20-ps","processed_pseudogene",49.93,NA,1.47239402951393
"ENSMUSG00000098520",0.397546274002757,-0.0166118944111481,1.01647099945881,0.98255979922857,NA,"Ranbp2-ps1","unprocessed_pseudogene",38.21,NA,0
"ENSMUSG00000098528",3.24571469376917,-0.027468916978356,0.949980428922406,0.947934828508077,0.979972598930369,"Zfp572","transcribed_processed_pseudogene",44.28,100416830,1.02381075734771
"ENSMUSG00000098530",9.55819523975851,0.183904428682823,1.04064808867455,NA,NA,"Gm28051","protein_coding",45.17,NA,6.36878739632433
"ENSMUSG00000098549",0.970381549991545,0.120951793186863,0.898590102446088,0.778144185628393,NA,"Gm5269","processed_pseudogene",44.99,NA,0.902757513376315
"ENSMUSG00000098557",3145.83280291163,1.07436909827999,0.286966471212305,8.76285090253818e-05,0.000444148462756229,"Kctd12","protein_coding",45.19,239217,1059.76665910522
"ENSMUSG00000098559",4.25838593720221,-0.210586649403415,0.788206282819981,0.67819626298267,0.786268714132272,"Gm15013","processed_pseudogene",47.19,NA,4.33508898404025
"ENSMUSG00000098590",2.47940420658261,-0.200836515637706,1.0482425140572,NA,NA,"Gm1113","protein_coding",51.39,115487164,5.04730634064931
"ENSMUSG00000098650",83.2972201547458,0.0154570443625965,0.980458291650822,0.969263751861128,0.988732027531858,"Commd1b","protein_coding",43.62,NA,62.8286277485635
"ENSMUSG00000098678",13.1668275284461,0.552282707813052,0.961412336979242,0.283255755429238,0.41281135579533,"Mroh6","protein_coding",57.6,223645,2.19556917697039
"ENSMUSG00000098692",4.74854243020381,-0.0580426943360082,0.983785472728741,0.832939167696283,0.902857418999256,"Gm28041","protein_coding",41.34,NA,2.0984159491609
"ENSMUSG00000098713",1.4390895579968,0.383804233671237,1.09977833088404,0.152296576989076,NA,"Rps2-ps5","processed_pseudogene",57.13,NA,2.4118581145365
"ENSMUSG00000098715",0.16318678028038,0.158506373860833,1.02800586511059,0.68353597416583,NA,"Gm28053","protein_coding",44.88,NA,0.293736204504685
"ENSMUSG00000098754",1.46837211252233,0.163035581690522,1.03389768161581,0.323853480024203,NA,"Prn","protein_coding",45.66,111368,1.58376277129357
"ENSMUSG00000098761",8.62559515809177,-0.200890604902963,1.03874728299747,NA,NA,"Gm18821","processed_pseudogene",46.69,NA,4.64002868848713
"ENSMUSG00000098773",6.20810439519015,-0.0201892909213628,1.0160735927606,NA,NA,"Gm27179","protein_coding",50.33,NA,0
"ENSMUSG00000098781",20.2284917508331,-0.425190263524389,0.824551184242368,0.421551914917151,0.55604992559344,"Gm28044","protein_coding",40.38,NA,19.1162692748214
"ENSMUSG00000098789",192.465788738731,-0.628037965263577,0.258196460966735,0.011656383696452,0.0315416090207888,"Jmjd7","protein_coding",53.29,433466,196.448181368448
"ENSMUSG00000098794",11.3192598709399,-0.396935261193962,1.11662653219612,0.112132761049452,0.201878437814295,"Gm28038","protein_coding",46,NA,10.1467462455288
"ENSMUSG00000098832",1.35816778321378,0.151349632859191,1.0284444801743,0.560193277400863,NA,"Kdm4dl","unprocessed_pseudogene",55.77,NA,0.489560340841141
"ENSMUSG00000098837",3.77085313216162,-0.219059046646597,1.05405547427379,0.137158771246171,0.236284181282345,"Gm20111","processed_pseudogene",47.02,NA,6.04456792574275
"ENSMUSG00000098847",0.737128170870872,0.191254061402326,1.04109181413625,0.35460679593736,NA,"Gm27235","protein_coding",39.13,NA,1.32683070756757
"ENSMUSG00000098893",5.47158261024759,0.25597633232907,0.969014705944034,0.503412185349454,0.634746095660425,"Gm17828","processed_pseudogene",55.57,NA,2.66902196836936
"ENSMUSG00000098900",11.8982016667176,0.220509884424804,0.823943711652974,0.661470019247547,0.772519118058243,"Gm18190","transcribed_unprocessed_pseudogene",43.27,NA,11.685456875092
"ENSMUSG00000098905",291.839524658842,-0.708346563207893,0.314411397290442,0.0174993754071611,0.0444479729052851,"Zfp953","protein_coding",40.76,629016,303.209058742412
"ENSMUSG00000098915",9.0153383343066,0.251539794495819,0.846701054466649,0.604878728013186,0.723779121296692,"Rpl15-ps2","processed_pseudogene",53.02,NA,2.59216317999282
"ENSMUSG00000098923",450.017595785666,0.864270438448844,0.292183043700389,0.0019368068158838,0.00672531787812261,"Tmem185b","protein_coding",49.26,226351,395.540973956738
"ENSMUSG00000098950",2226.71196316505,0.273453156517738,0.222903540586477,0.209912233806791,0.327736465433123,"Gm28036","protein_coding",43.8,NA,2288.49521682806
"ENSMUSG00000098985",0.856273820695433,0.151085347959601,1.02970237518231,0.457774115683708,NA,"Gm27219","processed_pseudogene",47.44,NA,0.783723237964973
"ENSMUSG00000099008",3.0052058973231,0.0205923066523855,0.986418184433302,0.933232308550346,0.970384534962226,"Gm17976","processed_pseudogene",41.75,NA,2.22158206706661
"ENSMUSG00000099009",16.5595593060031,-0.0215213368420635,1.01593484798463,0.982569442233853,0.988803473845868,"Rdh16f1","protein_coding",44.61,NA,0
"ENSMUSG00000099019",0.282239689561853,0.100028552111835,1.00375600918545,0.724771084835911,NA,"Gm27254","processed_pseudogene",47.78,NA,0.532652447751089
"ENSMUSG00000099032",0.638754732819432,-0.0171333761079653,1.01641339229235,0.98256043522474,NA,"Tcf24","protein_coding",42.07,100039596,0
"ENSMUSG00000099034",78.4646435732882,-0.725690843791922,0.556311810979946,0.122656097539499,0.216335803818907,"2810039B14Rik","transcribed_unitary_pseudogene",48.28,NA,82.8425358132272
"ENSMUSG00000099041",44.3877104184953,-0.0318694067828378,0.96306871115744,0.904468675209015,0.950784163115762,"Gm28035","protein_coding",50.41,NA,46.762370184722
"ENSMUSG00000099083",2869.18644541701,0.349571160072995,0.227295428310139,0.1154166978181,0.20633816248762,"Atf7","protein_coding",40.97,223922,2981.86684579747
"ENSMUSG00000099102",0.656599398887842,0.132032937324302,1.02122762924021,0.757388951530402,NA,"Gm11983","processed_pseudogene",47.76,NA,0.19046835651824
"ENSMUSG00000099104",1.08412149516696,0.0757939263351215,0.914504054223693,0.854048530888017,NA,"Gm17087","processed_pseudogene",50.96,NA,0.878979920251889
"ENSMUSG00000099115",1.11212271400933,0.0962716256758185,1.01389081490699,0.864134228692971,NA,"Gm17190","processed_pseudogene",44.88,NA,0.123584706885886
"ENSMUSG00000099120",0.118078472035903,-0.0149625016106224,1.01668451483606,0.982555737092457,NA,"Gm27193","transcribed_processed_pseudogene",42.83,NA,0
"ENSMUSG00000099216",2.22307757564717,0.0355367343014889,0.983450175741729,0.92957330708985,NA,"Obox8","protein_coding",47.27,NA,3.11372226175388
"ENSMUSG00000099241",0.624617073472979,0.188294502036004,1.03989753527865,0.385970015119412,NA,"Gvin-ps2","processed_pseudogene",41.22,NA,1.12431073225136
"ENSMUSG00000099253",0.359744561800223,-0.0229024792411172,1.01571782928372,0.98255974891186,NA,"Gm7863","processed_pseudogene",50.06,NA,0
"ENSMUSG00000099269",39.7493637057857,-0.0361258571381271,1.01337362926159,0.951548481435708,0.981944280271079,"Calm5","protein_coding",48.22,494124,0
"ENSMUSG00000099310",3.73191522306968,0.4374748385171,1.13021868780181,0.187191038522434,0.299499155734825,"Gm19427","processed_pseudogene",41.83,NA,0.917966822871679
"ENSMUSG00000099337",2.82408580661948,0.252182360516779,1.05803237815872,0.216935548855966,0.336471619139738,"Gm29486","processed_pseudogene",49.46,NA,1.56372550869982
"ENSMUSG00000099342",75.6557571062113,-0.746680279258061,0.769189968454016,0.178687751392406,0.289185819488466,"Gm18180","processed_pseudogene",41.71,NA,109.418000665369
"ENSMUSG00000099344",0.124313363840711,0.148935699543202,1.02473620453242,0.772934219670837,NA,"Gm6669","processed_pseudogene",50.25,NA,0.223764054913279
"ENSMUSG00000099377",0.164220878678075,0.104980652558842,1.01452067301045,0.876663758229191,NA,"Gm6159","processed_pseudogene",48.03,NA,0.0973279796345417
"ENSMUSG00000099381",2.91500249951707,-0.191861543945486,1.04275764083848,NA,NA,"Gm18303","processed_pseudogene",43.96,NA,1.14769925651008
"ENSMUSG00000099382",0.606726469519856,-0.0247551674600983,1.01552336330456,0.9825633733951,NA,"Gm28631","processed_pseudogene",52.99,NA,0
"ENSMUSG00000099385",0.238434340360441,-0.0158315273972147,1.01656927761841,0.982557701075849,NA,"Gm9540","processed_pseudogene",51.05,NA,0
"ENSMUSG00000099389",0.531353124161563,-0.0168816222520105,1.0164421953601,0.98255992301108,NA,"Gm29603","processed_pseudogene",43.41,NA,0
"ENSMUSG00000099394",0.232360962399783,-0.00633516225793748,0.994419586044204,0.990853114773915,NA,"Gm9142","processed_pseudogene",49.01,NA,0.226102907339151
"ENSMUSG00000099397",69.5186250038269,-0.460816582067705,0.68908298729435,0.374137344536563,0.508740589447369,"Gm7809","processed_pseudogene",51.75,NA,84.9330004053591
"ENSMUSG00000099398",0.435164747414347,0.181925614517162,1.03726817260308,0.456879378733359,NA,"Ms4a14","protein_coding",39.41,383435,0.783296545345825
"ENSMUSG00000099400",0.111603585405356,0.145942131429707,1.02374696210693,0.772934219670837,NA,"Kat6b-ps1","processed_pseudogene",48.7,NA,0.200886453729641
"ENSMUSG00000099417",4.84055505642925,-0.466364612811352,1.03870244524411,0.286866149613811,0.41691817513723,"1700028B04Rik","transcribed_processed_pseudogene",46.69,70001,3.67634507954818
"ENSMUSG00000099422",3.08267424257387,-0.103377624903472,0.996110902072383,0.669507781087546,0.779483831622791,"Gm4275","transcribed_unitary_pseudogene",43.09,NA,3.79125590460238
"ENSMUSG00000099423",3.34693742916797,0.309658574452006,1.02112108781332,0.360014927890049,0.495162864236171,"Gm17826","processed_pseudogene",54.39,NA,1.3191388295996
"ENSMUSG00000099428",2.55924208675226,-0.190897899433506,1.04193611262711,0.204404387465715,NA,"Gm28155","processed_pseudogene",43.05,NA,5.73381667815053
"ENSMUSG00000099432",0.249144527596534,-0.0159027618626737,1.01656049209771,0.982557851280934,NA,"Gm18849","unprocessed_pseudogene",36.42,NA,0
"ENSMUSG00000099448",0.498289055193067,-0.0168044371365316,1.01645143064852,0.982559758827146,NA,"Gm18801","processed_pseudogene",50.93,NA,0
"ENSMUSG00000099471",2.30045034194223,-0.0227362203654106,0.942382799247346,0.93609728130283,NA,"Gm8451","processed_pseudogene",52.8,NA,1.32063201005737
"ENSMUSG00000099473",0.835984384948343,-0.0259857966027754,1.01543822127678,0.982565464063683,NA,"Gm18775","transcribed_unprocessed_pseudogene",39.48,NA,0
"ENSMUSG00000099476",0.854350801497954,0.152662304003882,1.0286176471479,0.566869171865367,NA,"4930488N24Rik","unprocessed_pseudogene",48,NA,0.475125194373191
"ENSMUSG00000099481",739.816761815948,-0.141589335464641,0.265435209793607,0.578613910901612,0.701576775679133,"Xndc1","protein_coding",45.37,102443350,765.389966322639
"ENSMUSG00000099488",0.988904975347524,0.0829226888874596,1.01163664722692,0.876673507879914,NA,"Gm19774","processed_pseudogene",52.63,NA,0.0884553805045046
"ENSMUSG00000099492",2.75678792219717,0.63102239980946,0.896530869554381,0.253172819705692,NA,"Gm5525","processed_pseudogene",52.36,NA,2.56369916168643
"ENSMUSG00000099517",4126.60594892245,2.4660725936245,0.263700144296033,1.10275534664637e-21,4.8005051898691e-20,"H3c8","protein_coding",61.7,97908,3752.85895466292
"ENSMUSG00000099545",0.785308928908594,-0.194897073679238,1.04453523560844,0.314529856486188,NA,"Gm13276","protein_coding",59.02,545649,1.76694509004434
"ENSMUSG00000099563",0.971957854133205,-0.0244235378793444,1.0155725913542,0.982563209234903,NA,"Gm19125","processed_pseudogene",47.51,NA,0
"ENSMUSG00000099569",0.171933342219859,-0.0154179354247815,1.01662197494988,0.982556802851894,NA,"Gm18301","unprocessed_pseudogene",47.3,NA,0
"ENSMUSG00000099571",2.23193631625757,-0.119823520130784,0.979419311803721,0.690774406795929,NA,"Gm18182","unprocessed_pseudogene",45.53,NA,2.19841593599477
"ENSMUSG00000099582",0.342754602452709,-0.0228575190511397,1.01572128028072,0.982559972214681,NA,"Gm29014","processed_pseudogene",38.04,NA,0
"ENSMUSG00000099583",2251.71810602044,2.12783943010221,0.537004610737782,1.10686802483973e-05,6.9491537024885e-05,"H3c4","protein_coding",49.64,319149,1737.78777911128
"ENSMUSG00000099591",0.886602725349053,0.0863699217713967,1.01220386910412,0.876672786900104,NA,"Gm17969","processed_pseudogene",39.85,NA,0.0979120681682282
"ENSMUSG00000099604",3.63015230651939,0.802660318922961,1.11301467772375,0.148488195101856,0.251195372035423,"Gm6651","processed_pseudogene",51.29,NA,3.02448092318712
"ENSMUSG00000099610",2.03958866646702,0.138443906779433,0.999886676217479,0.604093012669927,NA,"Gm37545","processed_pseudogene",43.92,NA,3.03850918994352
"ENSMUSG00000099611",0.354235416107709,-0.0163433066840525,1.01650593690584,0.98255879989191,NA,"Vmn1r189","protein_coding",40.08,252906,0
"ENSMUSG00000099615",60.3814036322799,-0.584274541340863,0.583323658371737,0.22638499642132,0.347648513393561,"Gm28362","unprocessed_pseudogene",38.1,NA,63.5465164904505
"ENSMUSG00000099624",2.57152734970751,-0.20110493335932,1.04842371981262,NA,NA,"Gm7889","unprocessed_pseudogene",46.87,NA,5.7859365368419
"ENSMUSG00000099647",2.45266529226347,-0.0188812153534591,1.01620788789564,NA,NA,"Gm5776","processed_pseudogene",48.91,NA,0
"ENSMUSG00000099655",21.3328107268005,3.71984234628533,0.929558603622794,5.04424540343438e-06,3.40611422291312e-05,"2310034G01Rik","protein_coding",57.37,NA,17.1026351688254
"ENSMUSG00000099660",0.944627776287223,-0.0176519416999489,1.01635332356482,0.982561516135389,NA,"Gm2316","processed_pseudogene",38.44,NA,0
"ENSMUSG00000099662",0.665529130966999,-0.0238404508293407,1.01562736031613,0.982561680743532,NA,"Ppp1r2-ps2","processed_pseudogene",48.19,NA,0
"ENSMUSG00000099663",2.00580562663979,-0.0284584044247638,1.01524231342422,0.982570319161793,NA,"Gm29201","processed_pseudogene",53.36,NA,0
"ENSMUSG00000099689",352.090097581064,-0.64561003302661,0.278725100804203,0.0157427048741414,0.0406401468600084,"Zfp383","protein_coding",43.93,73729,426.121347245084
"ENSMUSG00000099692",0.148512813903202,-0.126606295768808,1.01764551264605,0.884869200148687,NA,"Gm5696","processed_pseudogene",49.28,NA,0.109923756445325
"ENSMUSG00000099701",0.118643981350949,0.110577077914962,1.01557307472332,0.876662410667681,NA,"Gm19136","processed_pseudogene",42.91,NA,0.111332981688143
"ENSMUSG00000099719",0.377387684737621,0.151452455354321,1.02758161626343,0.614178853875562,NA,"Gm28802","unprocessed_pseudogene",43.38,NA,0.389311918538167
"ENSMUSG00000099732",3.65065273452353,-0.362164569803677,1.01028867483245,0.362327863446295,0.497327901407499,"Gm17752","processed_pseudogene",42.53,NA,4.40356468026637
"ENSMUSG00000099764",0.385753729174671,-0.186600245248026,1.03975489242224,0.447450031254628,NA,"Rps10-ps2","processed_pseudogene",56.85,NA,0.86794589064301
"ENSMUSG00000099773",23.2085596315389,-1.17654686892648,1.34505996181205,0.0674120867341898,0.135191261721125,"Hmgb1-rs16","processed_pseudogene",46.82,NA,31.015190941678
"ENSMUSG00000099779",0.850046591513583,-0.0280536949189308,0.995470453952674,0.990844160048307,NA,"Gm8228","processed_pseudogene",43.29,NA,0.211560413203268
"ENSMUSG00000099796",0.598195577870247,-0.0170544491452959,1.01642381545945,0.98256025654372,NA,"Gm7893","processed_pseudogene",57.33,NA,0
"ENSMUSG00000099809",0.61210627013871,-0.192573289100499,1.04314849355384,0.357494421694202,NA,"Gm18665","unprocessed_pseudogene",39.26,NA,1.3772391078121
"ENSMUSG00000099835",0.782672023293785,0.255114889100313,1.05554580434392,0.316653304638623,NA,"Gm29668","processed_pseudogene",52.7,NA,0.891761945042137
"ENSMUSG00000099845",0.177117708053854,-0.0154481397306442,1.01661739199066,0.982556878562398,NA,"Gm29273","processed_pseudogene",53.44,NA,0
"ENSMUSG00000099850",72.2592512744698,-0.587170806913032,0.430447895221474,0.132949398744752,0.230347217584293,"Gm28906","processed_pseudogene",40.31,NA,68.5978965068651
"ENSMUSG00000099858",4.35778523709028,-0.0198043858771681,1.01611048891144,0.982566426195342,0.988803473845868,"Gm6652","processed_pseudogene",52.99,NA,0
"ENSMUSG00000099863",0.118078472035903,-0.014962501610622,1.01668451483606,0.982555737092457,NA,"1700031L13Rik","protein_coding",36.82,NA,0
"ENSMUSG00000099871",8.6775257705641,0.0215264994030411,0.979746867051649,NA,NA,"Gm21742","unprocessed_pseudogene",43.39,NA,10.5853456602388
"ENSMUSG00000099875",1.37437852456169,0.110608253703998,1.01755155632905,0.77294682467586,NA,"Rbm3-ps","processed_pseudogene",52.47,NA,0.195824136336456
"ENSMUSG00000099891",5.30849279114782,0.133144626396445,0.817416432550272,0.790801853765464,0.872116910218068,"Gm5575","processed_pseudogene",47.49,NA,5.66004631998703
"ENSMUSG00000099908",9.11390082810223,0.169202565656073,1.0358350793862,NA,NA,"Gm28539","protein_coding",43.09,NA,1.94655959269083
"ENSMUSG00000099913",18.8555584155762,-0.44284144391012,0.919256979813114,0.382146170958953,0.516692825614081,"Gm28551","protein_coding",39.97,NA,12.042879261709
"ENSMUSG00000099917",6.80362508269296,-0.61772067641438,1.1388288976658,0.178523154843115,0.288999987245748,"Vmn1r215","protein_coding",40.18,171253,4.25627253514022
"ENSMUSG00000099927",26.1912473375049,0.652152692610902,0.902570668685334,0.237344455852932,0.360301798027691,"Gm8226","processed_pseudogene",55.01,NA,28.9245201407774
"ENSMUSG00000099934",0.531353124161563,-0.0168816222520099,1.01644219536011,0.98255992301108,NA,"Gm17983","processed_pseudogene",46.97,NA,0
"ENSMUSG00000099946",0.312308536736489,0.174856829217247,1.03436066087539,0.530211411338306,NA,"Gm9496","processed_pseudogene",40.44,NA,0.562155366125681
"ENSMUSG00000099959",1.24697988399143,-0.0270308669207004,1.0153469680868,0.982567613999983,NA,"Gm29487","processed_pseudogene",52.34,NA,0
"ENSMUSG00000099979",1.36531494970057,-0.154653540687068,0.906723308711434,0.723167315756328,NA,"Gm5896","processed_pseudogene",44.24,NA,0.798550895060555
"ENSMUSG00000099980",1.61722223499071,-0.00890834417393741,0.982071078728313,0.930020017573786,NA,"Gm5619","processed_pseudogene",55,NA,3.07495650622566
"ENSMUSG00000099997",0.512147344085915,0.143070101430783,1.02497209984477,0.669780861863764,NA,"Tubb4b-ps2","processed_pseudogene",53.93,NA,0.312219435417784
"ENSMUSG00000099998",9.1019587716688,0.365760040591068,1.10879386305834,0.0987173342065373,0.182508131734857,"Gm6501","processed_pseudogene",42.03,NA,2.38883649521336
"ENSMUSG00000100007",2.68295903020113,0.102348381594208,0.993121540325988,0.672554791863163,NA,"Gm5527","processed_pseudogene",46.73,NA,0.863199759053665
"ENSMUSG00000100025",1.20797288186626,0.359621420754259,0.97946012607997,0.403527686794156,NA,"Gm8141","processed_pseudogene",45.21,NA,1.42408998019738
"ENSMUSG00000100033",2.63285538935688,1.07775305705635,1.0551831146568,0.0918214657982489,NA,"Gm8337","processed_pseudogene",46.54,NA,2.3849944957085
"ENSMUSG00000100041",0.578700321714645,-0.155544164317884,1.02313981088256,0.463336286518389,NA,"Gm5702","processed_pseudogene",50.55,NA,1.27996187873183
"ENSMUSG00000100044",0.313540626019705,-0.0161834487773091,1.01652601650437,0.982558453192966,NA,"Gm9553","processed_pseudogene",46.18,NA,0
"ENSMUSG00000100068",0.123703312986825,0.148798420220586,1.02469092295823,0.772934219670837,NA,"Gm18558","processed_pseudogene",42.11,NA,0.222665963376286
"ENSMUSG00000100078",6.48270906921493,-0.833749661277424,0.719194581263775,0.129166682093504,0.224872391421932,"Gm6170","processed_pseudogene",47.84,NA,7.48697244743655
"ENSMUSG00000100090",6.32912865757203,-1.42688720760095,2.19492792146416,0.0299041327274404,0.0693694507486882,"Gm29199","processed_pseudogene",51.35,NA,7.25905557691712
"ENSMUSG00000100104",10.4478448156875,-0.0209509869688432,1.0160008853814,NA,NA,"Gm5644","processed_pseudogene",52.47,NA,0
"ENSMUSG00000100127",2.66088464940742,-0.346388111589838,1.09479104099172,0.266119709821872,NA,"Gsdmcl-ps","transcribed_unprocessed_pseudogene",49.75,74460,1.07535885714627
"ENSMUSG00000100141",9.14215524139152,-0.485912473310021,0.924807751373401,0.343373197643972,0.477522397206865,"Gm6445","unprocessed_pseudogene",35.82,NA,15.1949061713881
"ENSMUSG00000100153",206.961969957568,0.159146322302959,0.424540034441575,0.685178628764961,0.791150407252962,"Ppp1ccb","transcribed_processed_pseudogene",47.94,434233,249.475881557765
"ENSMUSG00000100160",0.236156944071806,-0.0158168883868224,1.01657078843778,0.982557676241346,NA,"Gm28527","processed_pseudogene",50.84,NA,0
"ENSMUSG00000100172",0.903082434345941,-0.196061412039639,1.04523819298234,0.291617734180054,NA,"Gm4412","processed_pseudogene",45.73,NA,2.03193547727837
"ENSMUSG00000100178",0.328718294287689,-0.0133402932485078,0.990958078988085,0.961560869142045,NA,"Gm5267","processed_pseudogene",45.26,NA,0.427347737898336
"ENSMUSG00000100190",147.958754345472,-0.0251375722915655,1.01509826772303,0.960730575067714,0.985609491324596,"Krtap28-10","protein_coding",46.29,NA,0
"ENSMUSG00000100204",1.23809051681346,0.0386410449943516,0.987787155325157,0.944312745597102,NA,"Gm4849","processed_pseudogene",47.73,NA,2.44841044315488
"ENSMUSG00000100210",5611.95570922928,2.03638478568903,0.289010436234138,2.40137659676462e-13,4.74961854487903e-12,"H3c7","protein_coding",47.9,260423,5409.08573341749
"ENSMUSG00000100212",4.38208309510902,-0.0399684514441728,0.963078422543544,0.897259473680573,0.946292417152248,"Gm5522","processed_pseudogene",60.47,NA,3.62674945045864
"ENSMUSG00000100215",4.35154252624155,1.00501604359459,1.17657204320158,0.0966565548239596,0.179652540988809,"Gm8292","processed_pseudogene",44.7,NA,3.5282301353055
"ENSMUSG00000100218",0.11855520226934,0.00153494738884974,0.993230818274794,0.990855605590353,NA,"Gm8296","processed_pseudogene",37.98,NA,0.238641436799732
"ENSMUSG00000100225",2.71149903411625,-0.111204719535412,0.999959272153452,0.638161348487616,NA,"Gm29097","processed_pseudogene",52.37,NA,3.07038716419415
"ENSMUSG00000100228",2.448108584061,0.503351371237344,1.171177827091,0.0834383722484168,NA,"Gm29257","processed_pseudogene",53.05,NA,2.9469793119163
"ENSMUSG00000100235",152.328369161485,0.092375252242678,0.562703587227315,0.844459715788793,0.910467896629477,"Gm28557","protein_coding",40.51,NA,82.3544280162278
"ENSMUSG00000100236",0.118078472035903,-0.0149625016106225,1.01668451483607,0.982555737092457,NA,"Gm3841","processed_pseudogene",46.56,NA,0
"ENSMUSG00000100241",0.3310204950196,-0.166946128657505,1.03027231297046,0.669199927912722,NA,"Slc18a3","protein_coding",61.21,20508,0.329771269335975
"ENSMUSG00000100254",15.3237066101843,-0.131199258233956,1.01181807424383,NA,NA,"Trpc2","protein_coding",51.65,22064,22.7419856102229
"ENSMUSG00000100257",0.239579415401152,0.108120455318403,1.01526561591693,0.876664359132522,NA,"C4bp-ps1","unprocessed_pseudogene",42.57,NA,0.112431073225136
"ENSMUSG00000100261",0.443857005115888,0.0942829905331029,1.00053941089701,0.739678204116492,NA,"Gm6473","unprocessed_pseudogene",55.57,NA,0.843881345627865
"ENSMUSG00000100285",4.63587574325937,-0.647654277802094,1.11572380342384,0.187809653334204,0.30017593581252,"Gm21147","processed_pseudogene",39.1,NA,4.76495808795725
"ENSMUSG00000100309",7.43646081423129,0.0959069898961934,0.972832679679944,0.767578121421764,0.854597226426045,"Gm6644","processed_pseudogene",53.73,NA,9.04055810865297
"ENSMUSG00000100319",0.248338121351238,0.135327555504575,1.02205445248493,0.772936343599247,NA,"Gm5256","processed_pseudogene",49.26,NA,0.223764054913279
"ENSMUSG00000100344",0.1074021903665,-0.0149214969131651,1.01667935580272,0.982556246000045,NA,"Gm29640","processed_pseudogene",43.17,NA,0
"ENSMUSG00000100347",6.23203791206041,-0.117189586032373,1.00637380646609,NA,NA,"Gm7895","processed_pseudogene",48,NA,11.494853239202
"ENSMUSG00000100351",3.58819481074031,-0.597623069176429,1.27278285692825,0.0438482982995538,0.0950691822545607,"Gm7867","processed_pseudogene",45.79,NA,5.36799051789631
"ENSMUSG00000100361",0.230818803237105,-0.0221201260067439,1.01579457280879,0.982558262108251,NA,"Gm7063","processed_pseudogene",49.13,NA,0
"ENSMUSG00000100362",2.31737649098963,0.00593183511467362,0.966569887278297,0.987743369873936,NA,"Gm1833","processed_pseudogene",47.8,NA,2.23987035070122
"ENSMUSG00000100382",0.295196180089757,-0.0161045906119056,1.01653496781513,0.982558294711202,NA,"Gm28924","processed_pseudogene",47.72,NA,0
"ENSMUSG00000100383",0.106277589217164,-0.0205984084652277,1.01595956778462,0.982556013799311,NA,"Gm28688","processed_pseudogene",47.76,NA,0
"ENSMUSG00000100405",787.560688654748,0.714137971723144,0.220983737085196,0.000939666764345938,0.00360254503407581,"Gm28911","processed_pseudogene",62.39,NA,809.713225901906
"ENSMUSG00000100432",0.916591588997153,0.162529544453511,1.03329372926919,0.370358410214542,NA,"Gm7539","processed_pseudogene",46.83,NA,1.22222280041959
"ENSMUSG00000100436",4.21803366938788,-0.212696788461143,1.05136738276604,0.19982418943427,0.315246969177745,"Gm29657","processed_pseudogene",42.39,NA,3.53389018008867
"ENSMUSG00000100441",0.220296296568408,-0.0224634637258656,1.01576193305743,0.982558459678447,NA,"Gm7266","processed_pseudogene",51.6,NA,0
"ENSMUSG00000100481",4.98606664439536,-0.175756247184708,0.987700170556571,0.575510067671008,0.698947525794351,"Gm7114","processed_pseudogene",46.9,NA,4.38530044892068
